,labels,pc1,pc2
79,1,1.60234073275,0.0206524066035
80,1,1.34584692225,-0.119500648591
81,1,1.0275085305,-0.448809144489
82,0,-4.3822322591,2.37740019157
83,0,-4.0958486019,4.71169645108
84,0,-1.11453949441,-0.567423490218
85,0,-2.89248970755,0.111224583017
86,1,1.57733519793,-0.0543207768967
87,1,1.66531123919,0.194564594847
88,1,1.89882707011,0.0955363395877
89,1,1.85074698028,0.163777097378
90,1,1.57733519793,-0.0543207768967
91,1,2.04006936025,0.1887086582
92,1,1.79166311272,0.0455839674262
93,1,1.89882707011,0.0955363395877
94,1,1.95791093768,0.213729469539
95,1,1.47017124054,-0.104273149058
96,0,-4.31429087783,4.5035067352
97,0,-4.04598423061,0.294827177427
98,0,-2.52206873967,0.433397843331
99,1,0.148099932045,-0.271560964653
100,1,1.45090085294,-0.0819201217347
101,1,-0.582955362408,-0.544718884123
102,0,-5.98649393373,2.96200323119
103,0,-0.963989055462,2.70772302474
104,0,-3.10556927171,-1.60580606132
105,0,-3.33287445728,-0.658843375223
106,1,1.82004052214,0.210978182918
107,0,-2.35082106999,-0.101243815186
108,1,0.806447514267,0.334074307826
109,0,-1.2749627079,-0.801453458601
110,0,-2.49240641056,-0.55362649162
111,0,-4.11617099393,-1.15193717824
112,1,1.12537324522,-0.205925679243
113,1,1.8132257933,-0.00512488439631
114,1,0.445126158478,-0.400400657228
115,0,-3.53848005403,2.4458118663
116,1,1.69455390514,0.28639293405
117,1,1.46815337277,-0.0913473695703
118,1,1.65615596981,0.0497378596372
119,1,1.36098941537,-0.141299741732
120,0,-4.24619769745,0.0705828672791
121,0,-1.52306582293,-0.610919164179
122,0,-3.54036583748,-0.675252598724
123,1,2.04006936025,0.1887086582
124,0,-2.8595151264,0.83669480415
125,1,1.68449915533,-0.00436840473525
126,0,-1.63722911394,-0.10828377601
127,1,0.970452383579,0.873940528181
128,1,1.3585448407,-0.0662995201213
129,1,1.79166311272,0.0455839674262
130,0,-4.13224712325,0.301684373321
131,1,1.7157270264,0.0999386762361
132,1,1.67438403711,0.162811357798
133,1,1.15812093815,-0.153755089643
134,1,1.71857748807,0.038851541716
135,1,1.9669837356,0.18197623249
136,1,1.59214314308,0.0112521968781
137,1,1.9669837356,0.18197623249
138,1,2.074147693,0.231928604652
139,0,-1.60821987272,0.306156172667
140,1,1.8132257933,-0.00512488439631
141,1,1.93290540286,0.138756286039
142,1,-0.701270108246,-0.478050217843
143,1,1.79669048763,0.190964636819
144,1,-0.508704319107,0.294876687851
145,0,-5.00078542251,2.20874627043
146,1,2.05018447847,0.0215288956666
147,0,-1.55985323939,0.24116017084
148,0,-4.01793349852,-1.27991330029
149,1,1.67577684966,-0.011479070276
150,1,2.18131165039,0.281880976813
151,0,-1.09359777595,-0.938331945904
152,1,1.78931069698,0.14588181383
153,1,1.79166311272,0.0455839674262
154,0,-4.97697990125,1.28218856814
155,0,-3.27670657145,-0.685851720232
156,1,1.46732077887,-0.0431860145381
157,1,1.68449915533,-0.00436840473525
158,1,1.23463368711,3.18428354854
159,1,1.3752993146,-0.11493747984
160,0,-3.71609967072,0.47113103595
161,0,-3.92202184225,4.13038407158
162,1,1.68449915533,-0.00436840473525
163,1,2.21643230342,0.18967439778
164,1,1.9669837356,0.18197623249
165,1,1.89882707011,0.0955363395877
166,1,2.04006936025,0.1887086582
167,0,-6.452870603,1.68094085154
168,0,-1.73066732619,-1.34653524753
169,0,-3.83774912919,-0.658896224917
170,1,1.79166311272,0.0455839674262
171,0,-3.46580760405,0.877837229364
172,1,1.57733519793,-0.0543207768967
173,1,-0.6974424085,-0.576058520062
174,1,2.05018447847,0.0215288956666
175,1,2.18131165039,0.281880976813
176,1,1.36300728314,-0.15422552122
177,0,-3.71613218707,-1.24994179934
178,0,-1.99154110768,-1.22218232937
179,1,1.94302052107,-0.0284234764948
180,0,-2.71801580157,-0.802279086548
181,0,-5.09656036079,3.33482006151
182,0,-3.76133880761,-1.19651487212
183,1,1.52163406185,0.025110150379
184,0,-4.94081261851,-1.34557744964
185,0,-4.86183691967,0.32210005565
186,1,1.61141353067,-0.0111008304454
187,1,1.89882707011,0.0955363395877
188,1,1.68449915533,-0.00436840473525
189,1,1.57733519793,-0.0543207768967
190,0,-2.39141662033,-0.50962850079
191,1,1.12146097458,-0.158870554396
192,1,2.18131165039,0.281880976813
193,1,1.82574144546,0.0888039138775
194,0,-3.81123765,-0.306289677822
195,0,-3.91493335125,-1.22798555521
196,1,1.89882707011,0.0955363395877
197,1,1.47017124054,-0.104273149058
198,1,1.89882707011,0.0955363395877
199,0,-5.23710964058,0.834557066354
200,0,-2.99344625662,-0.620705126758
201,1,2.05018447847,0.0215288956666
202,1,2.05018447847,0.0215288956666
203,1,1.62152864889,-0.178280592979
204,0,-5.79768243116,1.02233973245
205,0,-3.84085793987,-1.37189319056
206,1,1.89882707011,0.0955363395877
207,0,-5.90756430993,0.117584834128
208,0,-4.88692602682,-2.07155698751
209,0,-3.40745920343,-0.275982112496
210,1,2.04006936025,0.1887086582
211,1,1.89882707011,0.0955363395877
212,0,-3.922732713,-0.327918568549
213,1,1.11013859317,-0.209424210896
214,1,1.78259031479,0.0773372044751
215,0,-4.17568264107,-1.06189349907
216,1,1.26937552869,-0.358560033639
217,0,-1.79661925895,-1.2070206865
218,0,-3.20746135723,-0.948686302065
219,1,2.04006936025,0.1887086582
220,0,-3.38749695377,-1.50967027644
221,0,-3.06683589945,-1.18842067855
222,1,2.05018447847,0.0215288956666
223,0,-5.43158598414,-1.28839956623
224,0,-2.04297341482,-1.1435706769
225,0,-3.69968200382,-0.559205922826
226,1,-0.601567358686,-0.47110310853
227,0,-1.83281359616,-1.09982460284
228,1,0.607986670125,0.0672585070756
229,0,-4.78151032841,3.81819856017
230,0,-3.40644325645,1.12370780493
231,0,-5.45017053909,3.76243322587
232,0,-1.42275023307,-0.685927509333
233,1,0.81402102767,-0.152179730931
234,1,1.60338305304,-0.114774118881
235,1,1.79166311272,0.0455839674262
236,1,1.24825663275,-0.377814158847
237,1,1.89882707011,0.0955363395877
238,1,1.26191302094,-0.194223749473
239,0,-4.5391413858,-1.48545260456
240,1,-0.559797173755,-0.934352996356
241,1,1.02726310264,0.00135303489655
242,1,1.93055298712,0.239054132442
243,0,-2.46068049356,-0.410108698765
244,0,-1.2889838903,0.206144915678
245,0,-3.79731163144,-0.0639671691426
246,0,-3.29035091332,-0.577455418071
247,0,-1.58083892159,-0.77868099411
248,1,1.9669837356,0.18197623249
249,1,1.82574144546,0.0888039138775
250,1,1.68449915533,-0.00436840473525
251,0,-1.46264647123,-0.60806785356
252,0,-3.02207076203,-0.483995658446
253,0,-5.47749820221,0.861128242103
254,0,-3.69911138296,-1.35460172021
255,0,-3.02022040249,-1.13784675882
256,0,-3.32751922971,0.75793072854
257,1,0.980853786514,-0.175936421213
258,0,-2.52299364292,-0.785117357543
259,0,-0.730643363864,-1.10786493652
260,0,-3.66163067993,2.44880873512
261,1,1.89882707011,0.0955363395877
262,0,-1.97552487699,-0.425067797872
263,1,1.47017124054,-0.104273149058
264,0,-0.730643363864,-1.10786493652
265,1,0.104765333216,-0.421180854696
266,1,1.57448473627,0.0067663576234
267,1,1.82574144546,0.0888039138775
268,1,2.04006936025,0.1887086582
269,1,1.89882707011,0.0955363395877
270,0,-2.4082554013,2.70995959117
271,1,1.68449915533,-0.00436840473525
272,1,1.6754263574,0.0273848323137
273,0,-1.73661004331,-0.797556190011
274,0,-1.40149982307,-1.34755253288
275,0,-2.40025120008,-0.568851158327
276,0,-5.80531813544,-0.544442900769
277,0,-6.73566535233,3.75723620309
278,1,1.67438403711,0.162811357798
279,0,-0.833276432424,-0.43454696026
280,0,-3.56115208046,0.78056185456
281,1,2.18131165039,0.281880976813
282,1,1.89882707011,0.0955363395877
283,0,-1.30608803928,-1.10383256293
284,0,-2.92802461935,-1.14719156142
285,0,-0.862383419914,-0.419279170691
286,1,0.85276740529,0.139009203913
287,0,-2.15502566197,-0.703287978056
288,0,-2.96102785427,-0.96071932942
289,1,1.89882707011,0.0955363395877
290,0,-6.65932454844,3.45830920867
291,1,1.89882707011,0.0955363395877
292,0,-1.60874577065,-1.0624625991
293,0,-3.18384768591,0.573497655584
294,1,1.89882707011,0.0955363395877
295,1,1.89882707011,0.0955363395877
296,0,-3.316164722,0.618287606665
297,1,1.03392871796,-0.47771890317
298,1,1.78154799451,0.21276372996
299,1,2.18131165039,0.281880976813
300,0,-2.54929299896,0.05974058707
301,1,2.18131165039,0.281880976813
302,1,2.1914267686,0.114701214279
303,0,-1.29263669963,-0.788423311507
304,0,-3.91543298848,-1.13682200839
305,1,1.44475484506,0.317558671351
306,0,-1.28216454701,-0.578794550605
307,0,-2.57695793867,1.49835434197
308,1,1.68449915533,-0.00436840473525
309,0,-1.55053970572,-1.19068009419
310,1,1.89882707011,0.0955363395877
311,1,1.35495394407,0.0682465942241
312,1,-0.506369562333,-1.15273854774
313,1,2.04006936025,0.1887086582
314,0,-2.21096873925,-0.283587345121
315,0,-2.26673805624,-1.3887417684
316,0,-1.38134144685,-1.36528992556
317,1,1.33721195924,0.418745531169
318,1,1.13440369302,-0.06099204757
319,0,-1.60833633926,-0.947599141183
320,0,-1.9065749289,-0.547594878956
321,1,2.18131165039,0.281880976813
322,0,-1.91463590951,-0.917270857293
323,1,1.89882707011,0.0955363395877
324,1,2.1914267686,0.114701214279
325,0,-1.50876661272,-1.21490016509
326,0,-1.51040030727,-1.40246734899
327,1,1.89882707011,0.0955363395877
328,1,2.074147693,0.231928604652
329,1,2.18131165039,0.281880976813
330,0,-4.15122101278,-0.0126685094867
331,1,2.18131165039,0.281880976813
332,1,1.01427415575,0.117322477322
333,1,2.11264022062,0.230143057609
334,0,-0.788008695542,-0.0523492973797
335,0,-1.17535374571,-0.942811782409
336,1,1.52018231017,0.0456732179423
337,1,1.79166311272,0.0455839674262
338,0,-1.05882904585,-0.00781077072939
339,0,-4.14353840645,0.831268503498
340,1,2.04006936025,0.1887086582
341,1,1.45720566066,0.123993747996
342,1,0.147306176392,0.808884560689
343,0,-5.560334546,2.50824069995
344,0,-3.28994985397,0.743894759775
345,0,-1.57820726172,0.184590268376
346,0,-6.87197868331,3.58435641729
347,0,-2.8484044331,0.672571185201
348,1,1.08822503694,0.0504890267441
349,1,0.666021814388,-0.251331057113
350,1,1.79166311272,0.0455839674262
351,1,1.93290540286,0.138756286039
352,0,-6.02914373258,1.96045780738
353,0,-4.57579538855,-0.311205503005
354,1,1.92844296041,0.226682287137
355,1,1.93855807863,0.0595025246035
356,1,1.19213709816,0.0548046417336
357,1,1.92844296041,0.226682287137
358,1,1.59214314308,0.0112521968781
359,1,1.49517677535,-0.029299965558
360,1,1.69930710048,0.0612045690395
361,1,2.18131165039,0.281880976813
362,1,2.04006936025,0.1887086582
363,1,2.1914267686,0.114701214279
364,1,1.21565935209,0.11934871482
365,1,0.539504752301,-0.0695112947954
366,1,2.18131165039,0.281880976813
367,0,-3.38617853742,0.200194930095
368,1,1.20748931767,-0.0542596218598
369,1,2.074147693,0.231928604652
370,1,2.074147693,0.231928604652
371,1,0.948373608726,1.23690232021
372,0,-1.62358584025,-1.47316284763
373,1,0.70105975032,-0.134118528991
374,1,1.8228909838,0.149891048398
375,1,1.25802023899,0.00228991053188
376,1,1.92383260493,0.170509523088
377,0,-3.46787021013,-1.53618790034
378,1,1.82574144546,0.0888039138775
379,1,2.33266905874,0.207873532892
380,1,1.66287635199,0.118282468992
381,1,1.82574144546,0.0888039138775
382,1,1.68449915533,-0.00436840473525
383,1,1.85981977821,0.132023860329
384,1,1.59140270812,0.0847111767034
385,1,1.80411864213,0.211454787604
386,0,-4.35667955165,2.40257830283
387,1,1.9669837356,0.18197623249
388,1,1.10989620413,-0.0967545191868
389,1,1.69091934279,-0.0332781634169
390,1,1.71449940241,0.241389969414
391,1,2.04006936025,0.1887086582
392,1,1.4678188248,-0.00397530265466
393,1,2.04006936025,0.1887086582
394,1,1.20832191157,-0.102420976892
395,1,1.69930710048,0.0612045690395
396,1,2.04006936025,0.1887086582
397,0,-4.23413826233,-1.02300456077
398,1,1.34373689555,-0.131872493896
399,0,-2.05037593755,-1.26683501082
400,1,-0.0472256159593,-0.17837486145
401,0,-3.66129000242,-1.0267453655
402,1,2.04006936025,0.1887086582
403,1,0.76818065732,0.297102848742
404,1,1.37142683137,0.423495937349
405,1,1.01722405287,-0.227096449936
406,0,-4.87517536281,-1.35710188693
407,1,0.855789033269,-0.117704940921
408,1,1.3585448407,-0.0662995201213
409,1,1.9669837356,0.18197623249
410,0,-6.27932160412,-1.45901345847
411,1,0.871835459304,-0.0863802350879
412,0,-2.26589434437,-0.566758165175
413,1,2.04006936025,0.1887086582
414,1,1.93290540286,0.138756286039
415,1,1.68140630462,0.169388421494
416,1,0.824968494136,0.0184782309175
417,1,1.50139911162,3.39319132219e-05
418,1,1.48375156169,0.102751117894
419,0,-2.20461953849,-0.876713608567
420,0,-2.33586304639,-1.46712199116
421,0,-2.55676479256,-0.272331178394
422,1,1.85981977821,0.132023860329
423,1,1.37447757759,0.0404269004278
424,1,1.75265582081,0.0820714881673
425,0,-2.85722501526,-1.76866294432
426,1,0.877122498765,-0.230607157448
427,1,1.76479521121,0.101979775983
428,1,2.08929018612,0.210129511511
429,1,0.878872345724,-0.028089062087
430,1,2.074147693,0.231928604652
431,1,2.18131165039,0.281880976813
432,1,1.75265582081,0.0820714881673
433,1,2.33266905874,0.207873532892
434,0,-4.23087075038,-1.25920899462
435,1,1.63746138578,-0.07155417243
436,1,1.75265582081,0.0820714881673
437,1,1.73451022496,0.145577962265
438,0,-3.32176209956,-1.28815316834
439,1,1.67414164807,0.275481049507
440,1,0.373010767915,-0.0462558632952
441,0,-3.54521375453,-1.5018924699
442,0,-4.08254776058,-1.07197972052
443,1,1.62622147582,0.0544721433294
444,1,1.49978713084,0.0268727984914
445,1,1.52018231017,0.0456732179423
446,1,1.59889787851,-0.105029628719
447,1,1.41301835278,-0.0042791542192
448,1,1.74980535915,0.143158622687
449,1,1.85981977821,0.132023860329
450,0,-4.34521556043,0.0760910963403
451,0,-3.07412686844,-1.57634200423
452,0,-2.73464158679,-0.732901365833
453,1,1.85981977821,0.132023860329
454,1,1.91363501526,0.161109313362
455,1,1.97709885381,0.0147964699565
456,1,1.41301835278,-0.0042791542192
457,1,1.79684927177,-0.0418883279152
458,1,1.85981977821,0.132023860329
459,1,1.75265582081,0.0820714881673
460,1,1.9669837356,0.18197623249
461,1,1.73338543322,0.104424515491
462,1,1.85981977821,0.132023860329
463,1,1.62833150253,0.0668439886346
464,0,-3.2336067298,-1.31620008356
465,1,1.90401322916,0.00806404424628
466,1,1.0288625733,-0.0305802610737
467,0,-7.01584781441,3.60691199009
468,0,-4.0671028934,-1.49404912346
469,1,1.62622147582,0.0544721433294
470,1,1.91615261956,0.0279723320623
471,1,1.97709885381,0.0147964699565
472,0,-5.04027870148,0.373210890594
473,0,-1.02799986301,-0.363187352533
474,1,0.41926021028,-0.446699135722
475,1,2.18131165039,0.281880976813
476,0,-2.30480376067,-1.43070282808
477,1,1.86993489642,-0.035155902205
478,0,-4.26315416659,-0.71519960262
479,1,-0.231952285982,-0.341483364663
480,1,1.97709885381,0.0147964699565
481,1,2.33266905874,0.207873532892
482,1,1.73549545992,0.116796360796
483,1,1.71857748807,0.038851541716
484,1,1.71857748807,0.038851541716
485,1,1.36300728314,-0.15422552122
486,1,1.71857748807,0.038851541716
487,1,1.60234073275,0.0206524066035
488,1,1.57733519793,-0.0543207768967
489,1,2.18131165039,0.281880976813
490,1,1.71833509903,0.151521233425
491,0,-4.98825120913,2.40255037677
492,1,1.90524725757,0.066626580906
493,1,1.75265582081,0.0820714881673
494,1,2.074147693,0.231928604652
495,1,2.18131165039,0.281880976813
496,1,1.61141353067,-0.0111008304454
497,1,1.75265582081,0.0820714881673
498,1,1.97709885381,0.0147964699565
499,0,-3.87220226639,-0.974137099332
500,0,-3.43544133266,-1.41393791213
501,1,2.33266905874,0.207873532892
502,1,2.1914267686,0.114701214279
503,1,1.72431263529,0.13617775254
504,0,-2.26448637331,-1.43206166974
505,1,2.02995424204,0.355888420734
506,1,1.70846236986,0.20603130425
507,0,-1.59751041131,-1.12813046018
508,0,-2.55317788375,-1.2287002441
509,1,1.82574144546,0.0888039138775
510,1,1.85074698028,0.163777097378
511,1,1.85981977821,0.132023860329
512,1,1.57733519793,-0.0543207768967
513,1,1.27638641812,-0.0412787087826
514,1,1.86993489642,-0.035155902205
515,0,-2.16365639274,-1.05724385357
516,1,1.4678188248,-0.00397530265466
517,1,2.05018447847,0.0215288956666
518,1,1.82574144546,0.0888039138775
519,1,1.93290540286,0.138756286039
520,1,1.52972162482,0.0221385147992
521,1,1.47017124054,-0.104273149058
522,1,1.34373689555,-0.131872493896
523,1,1.71857748807,0.038851541716
524,1,1.50424957328,-0.0610532026069
525,1,1.5193920664,-0.0828522957478
526,1,1.9669837356,0.18197623249
527,1,1.50400718424,0.0516164891018
528,1,1.71857748807,0.038851541716
529,1,1.56379995756,0.0653584612505
530,1,1.61141353067,-0.0111008304454
531,0,-4.62595841141,-1.47368404967
532,1,2.22550510135,0.157921160731
533,1,2.11834114395,0.107968788569
534,0,-2.70354617318,-0.385882121542
535,1,1.82574144546,0.0888039138775
536,1,1.89882707011,0.0955363395877
537,1,1.06624702754,-0.147431940473
538,1,0.718125049846,0.201582517298
539,1,1.9669837356,0.18197623249
540,1,0.417343337815,-0.100004758064
541,1,1.39577552043,-0.14613425385
542,1,1.52018231017,0.0456732179423
543,1,1.93290540286,0.138756286039
544,1,1.61141353067,-0.0111008304454
545,1,1.47017124054,-0.104273149058
546,1,1.47017124054,-0.104273149058
547,1,1.89882707011,0.0955363395877
548,1,1.82574144546,0.0888039138775
549,1,1.46732077887,-0.0431860145381
550,0,-4.72090577793,-1.58355869083
551,1,1.55806481034,-0.0319677495732
552,1,1.53453455953,-0.104651388889
553,0,-1.46899410071,-0.0716141624171
554,0,-4.29797898337,-1.46898292664
555,0,-3.25081629543,-1.18501855609
556,0,-3.91872777229,-1.10906414906
557,1,1.82574144546,0.0888039138775
558,1,2.04006936025,0.1887086582
559,0,-2.67111462916,-0.907466623139
560,1,1.34373689555,-0.131872493896
561,1,1.61141353067,-0.0111008304454
562,1,2.04006936025,0.1887086582
563,1,2.04006936025,0.1887086582
564,1,1.89882707011,0.0955363395877
565,1,1.48497918569,-0.0387001752834
566,0,-3.28215979095,-1.28691900633
567,0,-3.27136061974,-1.15151933131
568,1,1.9669837356,0.18197623249
569,1,1.02011463586,0.0650832565257
570,1,2.18131165039,0.281880976813
571,0,-5.56672801332,-1.70509086199
572,1,1.50139911162,3.39319132219e-05
573,0,-2.57440412659,-0.690109102732
574,1,1.75265582081,0.0820714881673
575,0,-2.18298195049,-0.961551569454
576,0,-2.29137325794,-1.08668153783
577,0,-1.27934011618,-1.20501264631
578,1,1.62622147582,0.0544721433294
579,0,-1.85345742134,-1.20574584237
580,1,1.61141353067,-0.0111008304454
581,1,1.59214314308,0.0112521968781
582,1,1.21730255056,-0.159471838734
583,1,1.82574144546,0.0888039138775
584,1,1.40038587592,-0.0899614898003
585,1,1.82574144546,0.0888039138775
586,1,2.1914267686,0.114701214279
587,1,1.71857748807,0.038851541716
588,0,-2.34768676541,-0.632980161628
589,0,-1.84000516374,-0.656305207544
590,0,-3.63253956661,-0.228683884602
591,1,1.74358302289,0.113824725216
592,1,2.18131165039,0.281880976813
593,0,-4.86053600302,-1.35941683105
594,1,1.75265582081,0.0820714881673
595,0,-2.41510001779,-1.04013475218
596,0,-3.52515034304,-0.924558641575
597,0,-6.76336154497,3.00207726006
598,1,1.68425676629,0.108301286973
599,1,2.08426281121,0.0647488421179
600,1,1.46570879809,-0.0163471479599
601,1,1.82574144546,0.0888039138775
602,1,1.71857748807,0.038851541716
603,1,1.61141353067,-0.0111008304454
604,1,1.82574144546,0.0888039138775
605,1,-0.0380892970796,-0.553538457406
606,1,1.03817776026,-0.175003189831
607,1,2.18131165039,0.281880976813
608,1,1.64653418371,-0.103307409479
609,1,1.28669324446,-0.0144694091717
610,0,-2.84927374032,0.410185014049
611,1,1.70606183591,-0.0550772565578
612,1,2.074147693,0.231928604652
613,1,1.85981977821,0.132023860329
614,1,1.26829885516,-0.0383070732028
615,1,1.61141353067,-0.0111008304454
616,1,2.18131165039,0.281880976813
617,0,-2.23600934768,-0.49050307743
618,1,1.9669837356,0.18197623249
619,1,1.58768070064,0.0991781979764
620,0,-4.758362175,0.0800086905229
621,1,0.890455159909,-0.167323727858
622,1,1.85981977821,0.132023860329
623,1,1.52018231017,0.0456732179423
624,1,1.62734626757,0.0956255901037
625,1,1.82574144546,0.0888039138775
626,1,1.82574144546,0.0888039138775
627,1,2.18131165039,0.281880976813
628,1,2.074147693,0.231928604652
629,1,1.82574144546,0.0888039138775
630,1,1.93055298712,0.239054132442
631,1,1.94883813975,0.245482706588
632,0,-6.31112759201,4.02197587464
633,1,1.82574144546,0.0888039138775
634,1,1.42332517911,0.0225301453916
635,1,1.68327153133,0.137082888443
636,1,1.50139911162,3.39319132219e-05
637,1,1.71857748807,0.038851541716
638,1,1.68449915533,-0.00436840473525
639,1,1.82574144546,0.0888039138775
640,1,1.61141353067,-0.0111008304454
641,0,-0.866755639669,0.239365448311
642,0,-3.11734057807,-0.500433510089
643,1,2.18131165039,0.281880976813
644,1,2.04006936025,0.1887086582
645,1,1.57733519793,-0.0543207768967
646,1,1.78720067028,0.133509968524
647,1,1.78720067028,0.133509968524
648,1,1.59326793482,0.0524056436524
649,1,2.18131165039,0.281880976813
650,1,1.25270112093,0.544064188911
651,1,1.68449915533,-0.00436840473525
652,0,-2.08152483221,0.791154542147
653,0,-3.97757103037,-0.954568636851
654,0,-2.99991795909,-1.05392882807
655,1,1.44393808172,-0.0377950393805
656,1,1.79166311272,0.0455839674262
657,1,1.2262154309,0.0980245881849
658,1,2.04006936025,0.1887086582
659,1,1.48051674324,0.0492258258149
660,1,1.91363501526,0.161109313362
661,1,1.75265582081,0.0820714881673
662,1,2.18131165039,0.281880976813
663,1,2.074147693,0.231928604652
664,0,-6.42745420752,1.25910903113
665,0,-4.0621707601,-0.235888729264
666,1,1.36015682148,-0.0931383866995
667,1,2.18131165039,0.281880976813
668,1,2.18131165039,0.281880976813
669,1,2.18131165039,0.281880976813
670,1,2.18131165039,0.281880976813
671,1,1.60571260735,0.111073438595
672,1,1.85981977821,0.132023860329
673,1,1.25059668133,3.9430117384
674,1,1.94883813975,0.245482706588
675,0,-2.3936899713,-0.761270293749
676,1,1.9669837356,0.18197623249
677,1,1.69278216417,0.611822594105
678,1,1.72360486298,0.184232211109
679,1,2.074147693,0.231928604652
680,0,-3.78926071336,-0.142208781228
681,0,-2.24000694838,-1.09128677364
682,0,-2.63246242819,-1.18469814452
